"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://www.visitsaltlake.com/listing/red-maple-chinese-cuisine/61451/","1","Red Maple Chinese Cuisine | a Salt Lake Chinese Restaurants in West Valley","74","677","Indexable",""
"https://www.visitsaltlake.com/listing/pago/63601/","1","Pago | a Salt Lake Small Plates/Tapas Restaurants in Central City","65","584","Indexable",""
"https://www.visitsaltlake.com/listing/taquería-los-lee/69674/","1","Taquería Los Lee | a Salt Lake Mexican Restaurants in Sugarhouse","64","593","Indexable",""
"https://www.visitsaltlake.com/listing/from-scratch/62224/","1","From Scratch | a Salt Lake Italian Restaurants in Downtown","58","527","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/your-guide-to-salt-lake-best-holiday-light-displays/","1","Salt Lake’s Best Holiday Lights | 2024 Highlights","49","427","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/holidays/5a9dab99cd9d441d5835b2d9/?&page=2","1","Posts in Holidays | The Salt Lake Scene | Page 2","48","427","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/post/how-to-celebrate-new-years-in-salt-lake/","1","How to Celebrate New Year's in Salt Lake","40","368","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/guide-to-holiday-shopping-events-in-salt-lake/","1","Salt Lake Holiday Shopping | Markets & Events Guide","51","469","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/lauren-wester/5d41d748be9f42fdc17e7fd4/","1","Posts by Lauren Wester | The Salt Lake Scene","44","409","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/austin-doty/63bc98599bdde02480bd7aeb/","1","Posts by Austin Doty | The Salt Lake Scene","42","380","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/a-holiday-adventure-awaits-salt-lake-countys-nutcracker-treasure-hunt/","1","The Nutcracker Treasure Hunt is Here!","37","343","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/last-minute-salt-lake-mothers-day-gift-ideas/","1","Last-Minute Salt Lake Mother's Day Gift Ideas","45","406","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/a-memorial-day-weekend-in-salt-lake/","1","Things to Do For Memorial Day Weekend in Salt Lake City","55","510","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/easter-in-salt-lake/","1","Salt Lake Events and Activities to Celebrate Easter and Spring","62","551","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrating-martin-luther-king-jr-day-in-salt-lake/","1","Martin Luther King Jr. Day in Salt Lake","39","341","Indexable",""
"https://www.visitsaltlake.com/blog/stories/author/jamie-christensen/6372bfb819522c303db2f190/","1","Posts by Jamie Christensen | The Salt Lake Scene","48","446","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lakes-top-halloween-events/","1","Halloween Events in Salt Lake | Haunted Houses & Activities","59","536","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/april-is-salt-lakes-official-craft-beer-month/","1","April is Salt Lake's Official Craft Beer Month","46","389","Indexable",""
"https://www.visitsaltlake.com/listing/gourmandise-the-bakery/61744/","1","Gourmandise The Bakery | a Salt Lake Bakery/Café/Deli Restaurants in Downtown","77","728","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/james-beard-awards-highlight-salt-lakes-finest-places-to-dine-drink/","1","The James Beard Awards and Salt Lake's best places to eat and drink","67","619","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/best-patios-for-dining-drinks-in-salt-lake/","1","Bes Patio Restaurants in Salt Lake City for Dining & Drinks","59","515","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/places-for-brunch-in-salt-lake/","1","Brunch In Salt Lake City | Indoor & Outdoor Dining","50","436","Indexable",""
"https://www.visitsaltlake.com/listing/laurel-brasserie-%26-bar/54912/","1","Laurel Brasserie & Bar | a Salt Lake American & Burgers Restaurants in Downtown","79","726","Indexable",""
"https://www.visitsaltlake.com/event/art/the-third-annual-craft-lake-city-makers-mart/76814/","1","The Third Annual Craft Lake City Makers Mart","44","407","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-best-mountain-bike-trails-near-salt-lake/","1","Discover the Top Mountain Bike Trails Near Salt Lake City: From thrilling lift-assisted rides to scenic beginner paths, explore Utah's diverse biking terrain!","158","1355","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lakes-nightlife-is-buzzing/","1","Salt Lake's Nightlife is Buzzing","32","272","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/visit-iconic-movie-locations-in-salt-lake-your-guide-to-hollywood-in-utah/","1","Movie set Locations in Salt Lake and nearby","43","391","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/best-outdoor-concert-venues-in-salt-lake/","1","Best Outdoor Concert Venues in Salt Lake","40","373","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/arts-%26-culture/5a9dab99cd9d441d5835b2ce/?&page=2","1","Posts in Arts & Culture | The Salt Lake Scene | Page 2","54","475","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/post/best-photo-opps-in-salt-lake-city/","1","Autumn in Salt Lake","19","180","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/epic-summer-things-to-do-in-salt-lake-city/","1","Top Things to Do in Salt Lake in the Summer | Events, Hikes & Food","66","597","Indexable",""
"https://www.visitsaltlake.com/event/music/sound-bites-and-sunset-market/77693/","1","Sound Bites and Sunset Market","29","279","Indexable",""
"https://www.visitsaltlake.com/listing/sabor-latino/69666/","1","Sabor Latino | a Salt Lake Mexican Restaurants in South Salt Lake","65","586","Indexable",""
"https://www.visitsaltlake.com/listing/chile-tepin/62219/","1","Chile-Tepin | a Salt Lake Mexican Restaurants in Downtown","57","528","Indexable",""
"https://www.visitsaltlake.com/listing/taste-of-red-iguana/62610/","1","Taste Of Red Iguana | a Salt Lake Other Restaurants in Downtown","63","583","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/cinco-de-mayo-celebration-in-salt-lake/","1","Cinco de Mayo Celebration in Salt Lake","38","347","Indexable",""
"https://www.visitsaltlake.com/listing/rancho-market/64136/","1","Rancho Market | a Salt Lake Grocery & Drug Stores Shopping in West Valley","73","668","Indexable",""
"https://www.visitsaltlake.com/listing/red-iguana-2/59820/","1","Red Iguana 2 | a Salt Lake Mexican Restaurants in Airport/Fairgrounds","69","623","Indexable",""
"https://www.visitsaltlake.com/listing/fillings-%26-emulsions/64598/","1","Fillings & Emulsions | a Salt Lake Bakery/Café/Deli Restaurants in Granary/Ballpark","83","737","Indexable",""
"https://www.visitsaltlake.com/listing/the-mestizo-coffeehouse/61293/","1","The Mestizo Coffeehouse | a Salt Lake Bakery/Café/Deli Restaurants in Downtown","78","733","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/you-can-find-cerveza-artesanal-in-what-was-mexicos-most-northerly-territory-utah-via-zlupez/","1","Find cerveza artesanal in what was Mexico’s most northerly territory, Utah, via Zólupez","87","769","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/mestizo-institute-of-culture-and-arts-amplifying-underrepresented-salt-lake-stories/","1","MICA: Working to Strengthen and Empower West Side Communities Through Art","73","716","Indexable",""
"https://www.visitsaltlake.com/listing/the-brighton-lodge/63272/","1","The Brighton Lodge | a Salt Lake Resort Properties Accommodations in Big Cottonwood","83","778","Indexable",""
"https://www.visitsaltlake.com/listing/milly-chalet/71183/","1","Milly Chalet | a Salt Lake American & Burgers Restaurants in Big Cottonwood","75","680","Indexable",""
"https://www.visitsaltlake.com/listing/alpine-rose-dining/62767/","1","Alpine Rose Dining | a Salt Lake Fast Food Restaurants in Big Cottonwood","72","653","Indexable",""
"https://www.visitsaltlake.com/listing/the-blind-miner/71185/","1","The Blind Miner | a Salt Lake Coffeeshop Restaurants in Big Cottonwood","70","641","Indexable",""
"https://www.visitsaltlake.com/hospitality-jobs/","1","Hospitality Jobs","16","143","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/outdoor-recreation-%26-sports/5a9dab99cd9d441d5835b2d4/?&page=2","1","Posts in Outdoor Recreation & Sports | The Salt Lake Scene | Page 2","67","604","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/post/a-sustainable-travelers-guide-to-salt-lake/","1","Sustainable Travel","18","166","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-antelope-island-bison-roundup/","1","The Antelope Island Bison Roundup: A Wild Ride You Don’t Want to Miss!","70","642","Indexable",""
"https://www.visitsaltlake.com/salt-palace-convention-center/about/sustainability/","1","Sustainability Practices | Salt Palace Convention Center","56","496","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/earth-day-in-salt-lake/","1","Ways that Salt Lake Celebrates Earth Day Every Day","50","460","Indexable",""
"https://www.visitsaltlake.com/listing/powderbird-helicopter-skiing/71052/","1","Powderbird Helicopter Skiing | a Salt Lake Adventure Sports Outdoors & Recreation in Little Cottonwood","102","922","Indexable",""
"https://www.visitsaltlake.com/listing/snowbird-snowcat-skiing/71051/","1","Snowbird SnowCat Skiing | a Salt Lake Adventure Sports Outdoors & Recreation in Little Cottonwood","97","891","Indexable",""
"https://www.visitsaltlake.com/listing/hyatt-house-salt-lake-city-downtown/63000/","1","Hyatt House Salt Lake City/Downtown | a Salt Lake Hotels Accommodations in Downtown","83","798","Indexable",""
"https://www.visitsaltlake.com/listing/spencers-for-steaks-%26-chops/54394/","1","Spencer's For Steaks & Chops | a Salt Lake Seafood Restaurants in Downtown","74","690","Indexable",""
"https://www.visitsaltlake.com/listing/towneplace-by-marriott-salt-lake-city-downtown/68393/","1","TownePlace by Marriott Salt Lake City Downtown | a Salt Lake Hotels Accommodations in Downtown","94","897","Indexable",""
"https://www.visitsaltlake.com/listing/toshs-ramen/63392/","1","Tosh's Ramen | a Salt Lake Japanese Restaurants in Granary/Ballpark","67","620","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-power-yoga/61837/","1","Salt Lake Power Yoga | a Salt Lake Yoga Wellness in Downtown","60","565","Indexable",""
"https://www.visitsaltlake.com/listing/lifthouse-ski-%26-snowboard/65438/","1","Lifthouse Ski & Snowboard | a Salt Lake Equipment Rentals/Sales Outdoors & Recreation in Cottonwood Heights","107","995","Indexable",""
"https://www.visitsaltlake.com/listing/pizza-nono/67424/","1","Pizza NoNo | a Salt Lake Pizza Restaurants in Central City","58","515","Indexable",""
"https://www.visitsaltlake.com/listing/greenthread-apothecary/71071/","1","Greenthread Apothecary | a Salt Lake Specialty Shops Shopping in Downtown","73","686","Indexable",""
"https://www.visitsaltlake.com/listing/casot/70732/","1","Casot | a Salt Lake Bar & Lounge Nightlife & Entertainment in Sugarhouse","72","652","Indexable",""
"https://www.visitsaltlake.com/listing/canyon-sports/54288/","1","Canyon Sports | a Salt Lake Equipment Rentals/Sales Outdoors & Recreation in Downtown","85","798","Indexable",""
"https://www.visitsaltlake.com/listing/sports-den/71068/","1","Sports Den | a Salt Lake Equipment Rentals/Sales Outdoors & Recreation in University/Foothill","93","835","Indexable",""
"https://www.visitsaltlake.com/listing/santo-tacos/69836/","1","Santo Tacos | a Salt Lake Mexican Restaurants in Airport/Fairgrounds","68","619","Indexable",""
"https://www.visitsaltlake.com/listing/element-salt-lake-city-downtown/70660/","1","Element Salt Lake City Downtown | a Salt Lake Hotels Accommodations in Downtown","79","759","Indexable",""
"https://www.visitsaltlake.com/listing/hale-centre-theatre/54516/","1","Hale Centre Theatre | a Salt Lake Performing Arts Arts & Museums in Sandy","73","675","Indexable",""
"https://www.visitsaltlake.com/listing/le-meridien-salt-lake-city-downtown/70664/","1","Le Meridien Salt Lake City Downtown | a Salt Lake Hotels Accommodations in Downtown","83","790","Indexable",""
"https://www.visitsaltlake.com/listing/east-liberty-tap-house/63619/","1","East Liberty Tap House | a Salt Lake Bar & Lounge Nightlife & Entertainment in Sugarhouse","89","806","Indexable",""
"https://www.visitsaltlake.com/listing/whole-foods-market-trolley-square/58946/","1","Whole Foods Market Trolley Square | a Salt Lake Grocery & Drug Stores Shopping in Central City","94","849","Indexable",""
"https://www.visitsaltlake.com/listing/the-broadway-theatre/63646/","1","The Broadway Theatre | a Salt Lake Movie Theaters Attractions in Downtown","73","683","Indexable",""
"https://www.visitsaltlake.com/listing/manolis/67060/","1","Manoli's | a Salt Lake Greek Restaurants in Granary/Ballpark","60","534","Indexable",""
"https://www.visitsaltlake.com/listing/wasatch-touring/71069/","1","Wasatch Touring | a Salt Lake Adventure Sports Outdoors & Recreation in Central City","84","760","Indexable",""
"https://www.visitsaltlake.com/listing/hyatt-regency-salt-lake-city/70217/","1","Hyatt Regency Salt Lake City | a Salt Lake Hotels Accommodations in Downtown","76","714","Indexable",""
"https://www.visitsaltlake.com/listing/hyatt-place-salt-lake-city-cottonwood/59993/","1","Hyatt Place Salt Lake City/Cottonwood | a Salt Lake Hotels Accommodations in Cottonwood Heights","95","893","Indexable",""
"https://www.visitsaltlake.com/listing/salt-lake-gallery-stroll/55093/","1","Salt Lake Gallery Stroll | a Salt Lake Festivals & Events Organizations Arts & Museums in Downtown","98","884","Indexable",""
"https://www.visitsaltlake.com/listing/courtyard-by-marriott-salt-lake-city-cottonwood/70166/","1","Courtyard by Marriott Salt Lake City Cottonwood | a Salt Lake Hotels Accommodations in Cottonwood Heights","105","976","Indexable",""
"https://www.visitsaltlake.com/listing/nomad-east/70817/","1","Nomad East | a Salt Lake Pizza Restaurants in Sugarhouse","56","522","Indexable",""
"https://www.visitsaltlake.com/listing/smiths-food-%26-drug-ctr/63851/","1","Smith's Food & Drug Ctr | a Salt Lake Grocery & Drug Stores Shopping in Central City","84","744","Indexable",""
"https://www.visitsaltlake.com/listing/alta-childrens-center/71070/","1","Alta Children's Center | a Salt Lake Recreation Centers Outdoors & Recreation in Little Cottonwood","98","873","Indexable",""
"https://www.visitsaltlake.com/listing/utah-ski-and-golf/64339/","1","Utah Ski and Golf | a Salt Lake Equipment Rentals/Sales Outdoors & Recreation in Holladay/Murray","96","876","Indexable",""
"https://www.visitsaltlake.com/listing/christy-sports/69406/","1","Christy Sports | a Salt Lake Specialty Shops Shopping in Holladay/Murray","72","646","Indexable",""
"https://www.visitsaltlake.com/listing/valters-osteria/62118/","1","Valter's Osteria | a Salt Lake Italian Restaurants in Downtown","62","544","Indexable",""
